time,dl_lw1,dl_lw2,dl_lw3,dl_lw4,num,Longitude,Latitude,Altitude,Pitch,Yaw,Roll,VelocityX,VelocityY,VelocityZ,BatteryVolts,GPSFix,NumberOfSatellites
2025-05-31 23:22:22.303,155.05,0,0,0,70.5126505933791,-78.6961666487349,35.7275268974699,25.0009746988132,-0.00213407067864108,2.15551098665716,0.00218030475216422,-0.0348734940662087,0.0248734940662087,0,12.587,6,10
2025-05-31 23:22:23.324,162.82,0,0,0,71.5328319279798,-78.6961664934336,35.7275267467168,24.999467168072,-0.00225454822301351,0.0214533438300013,0.00097451320023747,-0.03,0.0146716807202017,0,12.587,6,10
2025-05-31 23:22:24.340,170.59,0,0,0,72.5477690338523,-78.6961663452231,35.7275267,24.999,-0.00200025274296893,-2.73915783691087,0.00158261688650775,-0.0245223096614771,0.00452230966147715,0,12.587,6,10
2025-05-31 23:22:25.362,178.36,0,0,0,73.5682498006846,-78.6961663,35.727526643175,25.0001364996014,-0.00131053644431916,0.439824281012439,0.00153587717113845,-0.0143175019931544,0,0,12.587,6,10
2025-05-31 23:22:26.355,186.13,0,0,0,74.5603775300297,-78.6961663,35.7275265439622,25.001,-0.000469314579559173,-0.0972684951378473,0.00153653968804624,-0.01,0,0,12.587,6,10
2025-05-31 23:22:27.377,193.9,0,0,0,75.581227285309,-78.6961663,35.7275263837545,25.001,-0.00102248924742239,-1.90282091072779,0.00176454782885306,-0.00418772714691002,0,0,12.587,6,10
2025-05-31 23:22:28.370,201.67,0,0,0,76.5738027741015,-78.6961663,35.7275263,25.001,-0.00214021725679486,-1.01331512453573,0.000809526365225111,0,-0.0057380277410145,0,12.587,6,10
2025-05-31 23:22:29.394,209.44,0,0,0,77.5978595686755,-78.6961663,35.7275263,25.001,-0.00140655388515281,-0.16393688724882,-0.00035716059488037,0,-0.01,0,12.587,6,10
2025-05-31 23:22:30.416,217.21,0,0,0,78.6177185095876,-78.6961663,35.7275263,25.001,-0.000525432125513526,0.406716484593911,-0.000235940935015544,0,-0.01,0,12.587,6,10
2025-05-31 23:22:31.430,224.98,0,0,0,79.6307898275743,-78.6961663,35.7275263,25.001,-0.000488663821722497,0.179390024880085,-7.31110666440547e-05,0,-0.01,0,12.587,6,10
2025-05-31 23:22:32.472,232.75,0,0,0,80.6714412874493,-78.6961663,35.7275263,25.001,-0.000509086178910649,0.109695886860121,9.66015971014553e-05,0,-0.01,0,12.587,6,10
2025-05-31 23:22:33.454,240.52,0,0,0,81.6511025290642,-78.6961663651103,35.7275264302205,25.001,0.000137914263586466,0.221838189589146,0.00148544233326159,0,-0.00348897470935772,0,12.587,6,10
2025-05-31 23:22:34.481,248.29,0,0,0,82.6767474038073,-78.6961664676747,35.7275265676747,25.001,0.00165917874808858,0.147833235251367,0.00224450771521242,-0.00676747403807254,0,0,12.587,6,10
2025-05-31 23:22:35.477,256.06,0,0,0,83.6715195296195,-78.6961665671519,35.7275266671519,25.001,0.00248817621104669,-0.0423336464750289,0.00187356340667623,-0.0167151952961948,0.00671519529619482,0,12.587,6,10
2025-05-31 23:22:36.506,263.83,0,0,0,84.699882728028,-78.6961666,35.7275267,25.001,-0.0620781204177781,-0.736552205352533,0.0333068426228202,0.0289917909619602,-0.0179953091211201,0,12.587,6,10
2025-05-31 23:22:37.532,271.6,0,0,0,85.7251522948824,-78.6961715310356,35.7275334439163,25.001,-0.256746778105994,-0.744807088942419,0.0414107671957158,1.54381372745783,-0.892931230910104,0,12.587,6,10
2025-05-31 23:22:38.533,279.37,0,0,0,86.7252242579088,-78.6961881945749,35.7275561612344,25.0017252242579,-0.396823418148288,-0.529231329570399,0.00584137680967061,3.60396197129219,-2.0902691094906,0,12.587,6,10
2025-05-31 23:22:39.547,287.14,0,0,0,87.7375183047549,-78.6962186543669,35.7275984633603,24.9946248169525,-0.505224557324495,-0.692591723245596,0.0851081434459075,5.76303953827068,-3.26814605046819,0,12.587,6,10
2025-05-31 23:22:40.556,294.91,0,0,0,88.7461252990625,-78.6962623440515,35.7276601934948,24.9845387470094,-0.547995343116272,-0.628260771037059,0.0412784838470983,7.63571927335934,-4.3534315640156,-0.0223837589718744,12.587,6,10
2025-05-31 23:22:41.593,302.68,0,0,0,89.7822343928802,-78.6963165188807,35.7277362151435,24.9827822343929,-0.544773226055714,-0.630995928177502,0.0410270374747459,8.46329485251128,-4.87031500572165,-0.0143553121423967,12.587,6,10
2025-05-31 23:22:42.607,309.85,0,0,0,90.7955414751381,-78.6963729298768,35.7278156273307,24.9822044585249,-0.5405130181398,-0.657877409186596,0.0431691263862692,8.76092995403315,-5.03546497701657,-0.01,12.587,6,10
2025-05-31 23:22:43.631,317.02,0,0,0,91.8192693326726,-78.696431098352,35.7278970138389,24.9885541546614,-0.537283940440145,-0.624701358252733,0.0279961375419459,8.81819269332673,-5.13373423994054,-0.01,12.587,6,10
2025-05-31 23:22:44.636,324.18,0,0,0,92.8233951580574,-78.6964884158635,35.7279767775755,24.9932935806322,-0.530000983938377,-0.647427451885784,0.0394618310648629,8.79529814525828,-5.12529814525828,-0.00176604841942572,12.587,6,10
2025-05-31 23:22:45.655,330.51,0,0,0,93.8416499940568,-78.6965461373897,35.7280572061845,24.9948416499941,-0.524058208783521,-0.638111954348433,0.033960241291428,8.74791750029716,-5.0947505001783,0,12.587,6,10
2025-05-31 23:22:46.681,335.97,0,0,0,94.8666807179753,-78.6966040674606,35.7281378211044,24.993266638564,-0.519588364061538,-0.636568605590681,0.0350562446785966,8.67066554256198,-5.05533277128099,0,12.587,6,10
2025-05-31 23:22:47.733,340.62,0,0,0,95.9170056339154,-78.6966626772138,35.7282195513378,24.9911659887322,-0.520777985396566,-0.642689898249181,0.0376428776180594,8.66,-5.03165988732169,0,12.587,6,10
2025-05-31 23:22:48.734,345.27,0,0,0,96.917027015413,-78.6967183784048,35.7282973447018,24.9919170270154,-0.522247069654744,-0.635672115183149,0.0351685986039533,8.64165945969174,-5.02082972984587,0,12.587,6,10
